행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,풍향,풍속,기온,습도,강수량
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 00:00:00,북서,1.4,12,79,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 01:00:00,북,0.9,11.4,83,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 02:00:00,북서,1.6,10.9,76,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 03:00:00,북서,2.2,10.4,70,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 04:00:00,남동,1.3,8.5,84,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 05:00:00,북동,0.7,7,94,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 06:00:00,남,0.5,6.6,97,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 07:00:00,동,0.8,7.6,91,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 08:00:00,동,0.3,10.9,75,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 09:00:00,동,1.1,12.4,61,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 10:00:00,북동,2.3,14.3,46,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 11:00:00,북서,3.7,15.9,34,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 12:00:00,북,2.2,17.1,36,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 13:00:00,북,4.5,17.9,29,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 14:00:00,북서,4.3,18.2,32,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 15:00:00,북서,3.2,18.5,32,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 16:00:00,북서,3.4,19.6,33,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 17:00:00,서,4.6,18.4,31,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 18:00:00,서,4.1,17.7,31,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 19:00:00,서,2.2,16.6,28,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 20:00:00,서,2.7,14,39,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 21:00:00,서,3.7,14.1,32,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 22:00:00,서,3.7,12.9,34,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-01 23:00:00,서,2.8,12.2,37,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 00:00:00,남서,0.6,9.7,48,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 01:00:00,북동,1.4,8.1,63,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 02:00:00,북동,1.5,6,79,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 03:00:00,남동,0.3,5.8,77,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 04:00:00,북동,1.5,4.7,83,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 05:00:00,북,0.1,4.2,90,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 06:00:00,서,0.6,4,93,0
4772000000,경상북도,군위군,-,36.23999722,128.5750778,2022-05-02 07:00:00,동,0.6,6.3,83,0
