행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,풍향,풍속,기온,습도,강수량
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 00:00:00,서,0.8,12.6,73,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 01:00:00,서,1.3,12.3,58,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 02:00:00,서,1.2,11.9,56,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 03:00:00,남,0.5,11.7,57,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 04:00:00,서,1.3,11.4,56,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 05:00:00,남서,1.2,10.8,68,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 06:00:00,남서,0.9,10.8,70,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 07:00:00,남서,1.4,12.3,69,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 08:00:00,남서,1.2,13,64,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 09:00:00,남서,1.9,14.8,55,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 10:00:00,남서,2.1,16.4,45,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 11:00:00,남서,3.3,17.6,33,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 12:00:00,서,4.4,18.9,23,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 13:00:00,서,6,18.4,20,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 14:00:00,남서,7,18.7,21,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 15:00:00,남서,5.8,19.1,21,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 16:00:00,남서,6.2,18.3,25,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 17:00:00,남서,3.8,17.6,30,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 18:00:00,남서,4.9,16.6,38,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 19:00:00,서,4.7,15.8,43,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 20:00:00,남서,4,14.8,54,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 21:00:00,남서,3.1,14.3,61,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 22:00:00,남서,2.1,13.8,67,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-01 23:00:00,남서,2.2,13.4,73,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 00:00:00,남서,1.3,12.8,76,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 01:00:00,남서,1.6,12.4,80,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 02:00:00,남서,1.5,11.9,84,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 03:00:00,남서,1,11.6,86,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 04:00:00,남서,1.1,11.5,88,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 05:00:00,남서,0.4,11.6,87,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 06:00:00,남동,0.8,11.4,86,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 07:00:00,남,0.3,12.2,86,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 08:00:00,남서,1.9,13.2,81,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 09:00:00,남,1.7,14.3,74,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 10:00:00,서,1.6,16.1,62,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 11:00:00,서,2.4,18,35,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 12:00:00,북서,2.2,18.1,31,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 13:00:00,북서,3.7,18.7,27,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 14:00:00,서,3.4,19.2,26,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 15:00:00,서,2,20.1,26,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 16:00:00,서,3.1,19.6,26,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 17:00:00,서,3,19.4,25,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 18:00:00,서,3.5,18.2,34,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 19:00:00,서,3.1,17.5,34,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 20:00:00,서,2.6,16.9,36,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 21:00:00,서,2,16.3,42,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 22:00:00,서,2.2,15.9,47,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-02 23:00:00,남서,0.8,14.7,50,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 00:00:00,남서,0.8,14.3,51,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 01:00:00,남서,0.9,14.2,50,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 02:00:00,남서,0.8,13.5,53,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 03:00:00,남동,0.9,12.8,64,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 04:00:00,남동,0.9,12.2,63,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 05:00:00,남동,0.2,11.5,70,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 06:00:00,남동,1.1,11.6,72,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 07:00:00,남,2.2,12.2,72,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 08:00:00,남서,2.1,13.9,68,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 09:00:00,남서,1.2,15.4,57,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 10:00:00,남,1.5,17.6,49,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 11:00:00,남서,2.8,18.4,33,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 12:00:00,남서,3.1,19,28,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 13:00:00,서,3.6,19.9,27,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 14:00:00,남서,4,20.5,24,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 15:00:00,남서,3.5,20.6,27,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 16:00:00,남서,3.6,20.6,27,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 17:00:00,남서,3.4,19.6,27,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 18:00:00,남서,2.3,19.2,29,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 19:00:00,남서,4.1,17.7,35,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 20:00:00,서,1.9,16.8,38,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 21:00:00,남서,2.1,15.6,43,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 22:00:00,남서,1.3,15.3,43,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-03 23:00:00,남서,0.9,15,45,0
1114064500,서울특별시,중구,청구동,37.554258,127.016789,2022-05-04 00:00:00,남서,0.9,14.8,46,0
