행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,풍향,풍속,기온,습도,강수량
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 00:00:00,북서,3.4,12.4,73,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 01:00:00,북서,2.7,11.7,67,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 02:00:00,북서,2.6,11,68,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 03:00:00,북서,2.5,10.5,69,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 04:00:00,북서,1.6,9.7,71,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 05:00:00,북,2.1,9.3,74,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 06:00:00,북동,1.2,8.8,76,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 07:00:00,남동,0.8,9.4,74,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 08:00:00,동,0.7,11.8,65,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 09:00:00,북,0.6,13.7,48,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 10:00:00,남서,1.7,16,31,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 11:00:00,서,3,17,30,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 12:00:00,북서,3.2,18.1,34,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 13:00:00,서,3.2,18.6,27,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 14:00:00,북서,2.7,18.8,27,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 15:00:00,서,2.4,18.1,29,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 16:00:00,서,3.8,18.8,28,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 17:00:00,서,2.7,18.9,23,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 18:00:00,서,2.8,17.7,24,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 19:00:00,서,2.3,15.9,28,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 20:00:00,서,2.3,14.6,29,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 21:00:00,서,2,13.7,26,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 22:00:00,남서,3.2,13.6,30,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-01 23:00:00,서,1.1,12.5,33,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 00:00:00,서,0.6,10.8,45,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 01:00:00,남서,1.4,11.9,44,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 02:00:00,남서,2.2,12,57,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 03:00:00,서,1.2,11.3,63,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 04:00:00,북,0.8,8.5,73,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 05:00:00,남동,0.1,7.2,84,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 06:00:00,북,0.5,6.8,90,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 07:00:00,북서,0.3,8.2,87,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 08:00:00,북동,0.4,11.7,73,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 09:00:00,북동,0.4,14.3,60,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 10:00:00,북동,1.6,16.2,49,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 11:00:00,북서,3.4,17.6,27,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 12:00:00,북서,3.5,17.1,31,0
4725034000,경상북도,상주시,청리면,36.335664,128.1328,2022-05-02 13:00:00,북서,3.5,18.6,29,0
