행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,풍향,풍속,기온,습도,강수량
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 00:00:00,서,3.7,10.5,74,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 01:00:00,서,3.6,10,66,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 02:00:00,서,1.6,9.1,66,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 03:00:00,서,1.4,8.3,72,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 04:00:00,서,1.5,7.1,80,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 05:00:00,서,1.9,6.6,85,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 06:00:00,동,0.4,5.6,87,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 07:00:00,남동,0.3,7.1,83,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 08:00:00,남서,2.9,9.6,68,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 09:00:00,서,4.4,11.5,52,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 10:00:00,남서,3.6,13.6,40,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 11:00:00,서,6,14.6,33,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 12:00:00,서,6.9,15.1,31,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 13:00:00,남서,5.4,16.2,27,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 14:00:00,북서,4.3,16.6,24,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 15:00:00,서,5.4,16,29,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 16:00:00,서,4.6,16.6,28,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 17:00:00,서,4.7,17.1,24,0
4725038000,경상북도,상주시,모동면,36.317144,127.961553,2022-05-01 18:00:00,서,5.5,15.6,25,0
