행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,풍향,풍속,기온,습도,강수량
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 00:00:00,남서,2.1,9.3,82,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 01:00:00,남,2,7,92,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 02:00:00,남서,0.1,6.4,95,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 03:00:00,북동,0.5,5.4,96,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 04:00:00,북동,0.4,4.2,96,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 05:00:00,북동,1,3.3,96,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 06:00:00,북동,1.7,2.8,96,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 07:00:00,북동,1.1,3.9,96,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 08:00:00,남,0.5,6.7,94,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 09:00:00,동,0.9,9.8,67,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 10:00:00,남,2.5,12.6,49,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 11:00:00,남서,2.7,13.5,45,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 12:00:00,남서,5.5,14.9,41,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 13:00:00,남서,3.5,15.9,28,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 14:00:00,남서,6.5,16.2,24,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 15:00:00,남서,7.1,14.6,31,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 16:00:00,남서,6.8,16.1,26,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 17:00:00,남서,9.1,14.9,23,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 18:00:00,남서,8.1,14.2,25,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 19:00:00,남서,4,13.1,29,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 20:00:00,남서,6.1,12.2,33,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 21:00:00,남서,3,11,36,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 22:00:00,남서,1.7,9.4,42,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-01 23:00:00,북서,0.8,7.8,51,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 00:00:00,남,0.7,6.1,63,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 01:00:00,북동,0.7,6.2,62,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 02:00:00,북동,0.7,5.1,70,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 03:00:00,북동,1.1,5.4,73,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 04:00:00,북,0.5,4.2,83,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 05:00:00,북동,1.2,3.4,89,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 06:00:00,북동,0.4,2.8,95,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 07:00:00,동,0.3,4.5,92,0
4725031000,경상북도,상주시,중동면,36.423422,128.273756,2022-05-02 08:00:00,북,0.2,7.7,77,0
