in_tm,in_serial,in_pm01_raw,in_pm25_raw,in_pm10_raw,in_temp,in_humi,in_co2,in_voc,in_noise,in_pm10,in_pm25,in_pm01,in_cici_pm10,in_cici_pm25,in_cici_co2,in_cici_voc,in_cici_temp,in_cici_humi,in_cici_noise,in_cici,in_ciai
2020-07-14 14:36,ICW0W2000813,5.0,5.0,5.0,31.4,40.0,437.0,56.0,68.0,5.0,5.0,5.0,98.0,97.0,91.0,97.0,18.0,90.0,54.0,96.0,96.0
2020-07-14 14:37,ICW0W2000813,5.0,5.0,6.0,31.5,40.0,446.0,57.0,69.0,6.0,5.0,5.0,98.0,97.0,91.0,97.0,18.0,90.0,52.0,96.0,96.0
2020-07-14 14:38,ICW0W2000813,4.0,4.0,5.0,31.5,40.0,437.0,49.0,69.0,5.0,4.0,4.0,98.0,97.0,91.0,98.0,18.0,90.0,52.0,96.0,96.0
2020-07-14 14:39,ICW0W2000813,8.0,8.0,8.0,31.5,40.0,438.0,56.0,69.0,8.0,8.0,8.0,97.0,95.0,91.0,97.0,18.0,90.0,52.0,95.0,95.0
2020-07-14 14:40,ICW0W2000813,5.0,5.0,5.0,31.4,40.0,434.0,62.0,69.0,5.0,5.0,5.0,98.0,97.0,91.0,97.0,18.0,90.0,52.0,96.0,96.0
2020-07-14 14:41,ICW0W2000813,6.0,6.0,6.0,31.3,40.0,435.0,70.0,69.0,6.0,6.0,6.0,98.0,96.0,91.0,97.0,19.0,90.0,52.0,96.0,96.0
2020-07-14 14:42,ICW0W2000813,6.0,6.0,6.0,31.5,40.0,428.0,70.0,68.0,6.0,6.0,6.0,98.0,96.0,91.0,97.0,18.0,90.0,54.0,96.0,96.0
2020-07-14 14:43,ICW0W2000813,4.0,4.0,5.0,31.3,40.0,436.0,67.0,69.0,5.0,4.0,4.0,98.0,97.0,91.0,97.0,19.0,90.0,52.0,96.0,96.0
2020-07-14 14:44,ICW0W2000813,4.0,4.0,4.0,31.2,40.0,430.0,51.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,20.0,90.0,52.0,96.0,96.0
2020-07-14 14:45,ICW0W2000813,4.0,4.0,4.0,31.4,40.0,409.0,48.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,98.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 14:46,ICW0W2000813,4.0,4.0,4.0,31.3,40.0,417.0,66.0,69.0,4.0,4.0,4.0,99.0,97.0,92.0,97.0,19.0,90.0,52.0,96.0,96.0
2020-07-14 14:47,ICW0W2000813,4.0,4.0,4.0,31.2,41.0,433.0,67.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,20.0,91.0,52.0,96.0,96.0
2020-07-14 14:48,ICW0W2000813,4.0,4.0,4.0,31.1,41.0,428.0,62.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,21.0,91.0,54.0,96.0,96.0
2020-07-14 14:49,ICW0W2000813,4.0,4.0,4.0,31.2,41.0,424.0,61.0,69.0,4.0,4.0,4.0,99.0,97.0,92.0,97.0,20.0,91.0,52.0,96.0,96.0
2020-07-14 14:50,ICW0W2000813,3.0,3.0,3.0,31.3,41.0,425.0,58.0,68.0,3.0,3.0,3.0,99.0,98.0,92.0,97.0,19.0,91.0,54.0,97.0,97.0
2020-07-14 14:51,ICW0W2000813,4.0,4.0,4.0,31.3,41.0,423.0,57.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,97.0,19.0,91.0,54.0,96.0,96.0
2020-07-14 14:52,ICW0W2000813,4.0,4.0,4.0,31.3,41.0,423.0,62.0,69.0,4.0,4.0,4.0,99.0,97.0,92.0,97.0,19.0,91.0,52.0,96.0,96.0
2020-07-14 14:53,ICW0W2000813,4.0,4.0,4.0,31.4,41.0,430.0,64.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,18.0,91.0,54.0,96.0,96.0
2020-07-14 14:54,ICW0W2000813,4.0,4.0,4.0,31.5,40.0,428.0,65.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,18.0,90.0,54.0,96.0,96.0
2020-07-14 14:55,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,437.0,63.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,17.0,90.0,52.0,96.0,96.0
2020-07-14 14:56,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,439.0,62.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,97.0,18.0,90.0,54.0,96.0,96.0
2020-07-14 14:57,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,430.0,65.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,97.0,18.0,90.0,52.0,96.0,96.0
2020-07-14 14:58,ICW0W2000813,3.0,3.0,3.0,31.7,40.0,430.0,64.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,97.0,16.0,90.0,52.0,96.0,96.0
2020-07-14 14:59,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,426.0,61.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,97.0,18.0,90.0,52.0,96.0,96.0
2020-07-14 15:00,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,427.0,56.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,97.0,18.0,90.0,52.0,96.0,96.0
2020-07-14 15:01,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,426.0,51.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,97.0,17.0,90.0,52.0,96.0,96.0
2020-07-14 15:02,ICW0W2000813,4.0,4.0,4.0,31.7,40.0,425.0,49.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,98.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:03,ICW0W2000813,5.0,5.0,5.0,31.9,40.0,428.0,48.0,69.0,5.0,5.0,5.0,98.0,97.0,91.0,98.0,15.0,90.0,52.0,96.0,96.0
2020-07-14 15:04,ICW0W2000813,7.0,7.0,7.0,31.8,40.0,423.0,49.0,68.0,7.0,7.0,7.0,98.0,95.0,92.0,98.0,16.0,90.0,54.0,96.0,96.0
2020-07-14 15:05,ICW0W2000813,5.0,5.0,6.0,31.7,39.0,415.0,31.0,68.0,6.0,5.0,5.0,98.0,97.0,92.0,98.0,16.0,87.0,54.0,93.0,96.0
2020-07-14 15:06,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,412.0,26.0,68.0,3.0,3.0,3.0,99.0,98.0,92.0,99.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:07,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,413.0,27.0,69.0,3.0,3.0,3.0,99.0,98.0,92.0,99.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:08,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,410.0,33.0,69.0,3.0,3.0,3.0,99.0,98.0,92.0,98.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:09,ICW0W2000813,4.0,4.0,4.0,31.4,41.0,412.0,35.0,69.0,4.0,4.0,4.0,99.0,97.0,92.0,98.0,18.0,91.0,52.0,97.0,97.0
2020-07-14 15:10,ICW0W2000813,4.0,4.0,4.0,31.5,40.0,418.0,30.0,69.0,4.0,4.0,4.0,99.0,97.0,92.0,99.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:11,ICW0W2000813,4.0,4.0,4.0,31.4,40.0,416.0,30.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,99.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:12,ICW0W2000813,3.0,3.0,3.0,31.2,40.0,408.0,25.0,69.0,3.0,3.0,3.0,99.0,98.0,92.0,99.0,20.0,90.0,52.0,97.0,97.0
2020-07-14 15:14,ICW0W2000813,3.0,3.0,3.0,31.3,40.0,400.0,0.0,67.0,3.0,3.0,3.0,99.0,98.0,92.0,100.0,19.0,90.0,56.0,97.0,97.0
2020-07-14 15:15,ICW0W2000813,4.0,4.0,4.0,31.3,40.0,420.0,10.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,100.0,19.0,90.0,54.0,97.0,97.0
2020-07-14 15:16,ICW0W2000813,4.0,4.0,4.0,31.5,40.0,435.0,10.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:17,ICW0W2000813,4.0,4.0,4.0,31.5,40.0,430.0,8.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:18,ICW0W2000813,5.0,5.0,5.0,31.5,40.0,437.0,8.0,68.0,5.0,5.0,5.0,98.0,97.0,91.0,100.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:19,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,434.0,9.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:20,ICW0W2000813,5.0,5.0,5.0,31.7,40.0,437.0,8.0,68.0,5.0,5.0,5.0,98.0,97.0,91.0,100.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:21,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,433.0,6.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:22,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,430.0,4.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:23,ICW0W2000813,4.0,4.0,4.0,31.7,40.0,433.0,9.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:24,ICW0W2000813,5.0,5.0,5.0,31.5,40.0,446.0,10.0,69.0,5.0,5.0,5.0,98.0,97.0,91.0,100.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:25,ICW0W2000813,4.0,4.0,4.0,31.5,40.0,445.0,7.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:26,ICW0W2000813,5.0,5.0,5.0,31.7,40.0,447.0,16.0,68.0,5.0,5.0,5.0,98.0,97.0,91.0,99.0,16.0,90.0,54.0,96.0,96.0
2020-07-14 15:27,ICW0W2000813,5.0,5.0,5.0,31.7,40.0,448.0,18.0,68.0,5.0,5.0,5.0,98.0,97.0,91.0,99.0,16.0,90.0,54.0,96.0,96.0
2020-07-14 15:28,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,444.0,10.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,17.0,90.0,52.0,97.0,97.0
2020-07-14 15:29,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,448.0,9.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,17.0,90.0,52.0,97.0,97.0
2020-07-14 15:30,ICW0W2000813,4.0,4.0,4.0,31.5,40.0,434.0,5.0,69.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:31,ICW0W2000813,4.0,4.0,4.0,31.7,40.0,438.0,21.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,99.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:32,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,442.0,5.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:33,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,430.0,3.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:34,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,417.0,7.0,68.0,3.0,3.0,3.0,99.0,98.0,92.0,100.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:35,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,425.0,8.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:36,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,429.0,6.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,18.0,90.0,54.0,97.0,97.0
2020-07-14 15:37,ICW0W2000813,3.0,3.0,3.0,31.5,40.0,433.0,3.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,18.0,90.0,52.0,97.0,97.0
2020-07-14 15:38,ICW0W2000813,4.0,4.0,4.0,31.6,40.0,419.0,4.0,68.0,4.0,4.0,4.0,99.0,97.0,92.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:39,ICW0W2000813,3.0,3.0,3.0,31.6,40.0,426.0,8.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,17.0,90.0,54.0,97.0,97.0
2020-07-14 15:40,ICW0W2000813,3.0,3.0,3.0,31.7,40.0,431.0,9.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,90.0,52.0,97.0,97.0
2020-07-14 15:41,ICW0W2000813,3.0,3.0,3.0,31.7,40.0,428.0,2.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:42,ICW0W2000813,3.0,3.0,3.0,31.8,39.0,427.0,4.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,87.0,52.0,94.0,97.0
2020-07-14 15:43,ICW0W2000813,3.0,3.0,3.0,31.9,39.0,418.0,4.0,68.0,3.0,3.0,3.0,99.0,98.0,92.0,100.0,15.0,87.0,54.0,94.0,97.0
2020-07-14 15:44,ICW0W2000813,3.0,3.0,3.0,32.1,39.0,450.0,13.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,99.0,13.0,87.0,54.0,94.0,97.0
2020-07-14 15:45,ICW0W2000813,4.0,4.0,4.0,31.9,39.0,451.0,10.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,15.0,87.0,54.0,94.0,97.0
2020-07-14 15:46,ICW0W2000813,4.0,4.0,4.0,31.8,39.0,443.0,6.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,16.0,87.0,54.0,94.0,97.0
2020-07-14 15:47,ICW0W2000813,4.0,4.0,4.0,31.8,39.0,437.0,5.0,68.0,4.0,4.0,4.0,99.0,97.0,91.0,100.0,16.0,87.0,54.0,94.0,97.0
2020-07-14 15:48,ICW0W2000813,3.0,3.0,3.0,31.8,40.0,430.0,11.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,99.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:49,ICW0W2000813,4.0,4.0,5.0,31.8,39.0,432.0,2.0,68.0,5.0,4.0,4.0,98.0,97.0,91.0,100.0,16.0,87.0,54.0,94.0,97.0
2020-07-14 15:50,ICW0W2000813,3.0,3.0,4.0,31.8,40.0,427.0,8.0,69.0,4.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,90.0,52.0,97.0,97.0
2020-07-14 15:51,ICW0W2000813,3.0,3.0,4.0,31.8,40.0,435.0,14.0,68.0,4.0,3.0,3.0,99.0,98.0,91.0,99.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:52,ICW0W2000813,3.0,3.0,4.0,31.8,40.0,440.0,11.0,68.0,4.0,3.0,3.0,99.0,98.0,91.0,99.0,16.0,90.0,54.0,97.0,97.0
2020-07-14 15:53,ICW0W2000813,3.0,3.0,3.0,31.8,39.0,435.0,6.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,87.0,52.0,94.0,97.0
2020-07-14 15:54,ICW0W2000813,3.0,3.0,3.0,31.7,39.0,433.0,2.0,69.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,87.0,52.0,94.0,97.0
2020-07-14 15:55,ICW0W2000813,3.0,3.0,3.0,31.7,39.0,426.0,1.0,68.0,3.0,3.0,3.0,99.0,98.0,91.0,100.0,16.0,87.0,54.0,94.0,97.0
2020-07-14 15:56,ICW0W2000813,2.0,2.0,2.0,31.9,40.0,419.0,7.0,68.0,2.0,2.0,2.0,99.0,99.0,92.0,100.0,15.0,90.0,54.0,98.0,98.0
2020-07-14 15:57,ICW0W2000813,3.0,3.0,3.0,31.9,39.0,421.0,3.0,68.0,3.0,3.0,3.0,99.0,98.0,92.0,100.0,15.0,87.0,54.0,94.0,97.0
2020-07-14 15:58,ICW0W2000813,2.0,2.0,2.0,31.9,39.0,422.0,5.0,69.0,2.0,2.0,2.0,99.0,99.0,92.0,100.0,15.0,87.0,52.0,95.0,98.0
2020-07-14 15:59,ICW0W2000813,2.0,2.0,2.0,31.9,39.0,417.0,4.0,69.0,2.0,2.0,2.0,99.0,99.0,92.0,100.0,15.0,87.0,52.0,95.0,98.0
2020-07-14 16:00,ICW0W2000813,3.0,3.0,3.0,31.8,39.0,418.0,1.0,69.0,3.0,3.0,3.0,99.0,98.0,92.0,100.0,16.0,87.0,52.0,94.0,97.0
2020-07-14 16:01,ICW0W2000813,2.0,2.0,2.0,31.6,39.0,416.0,1.0,69.0,2.0,2.0,2.0,99.0,99.0,92.0,100.0,17.0,87.0,52.0,95.0,98.0
2020-07-14 16:02,ICW0W2000813,2.0,2.0,2.0,31.7,39.0,411.0,2.0,69.0,2.0,2.0,2.0,99.0,99.0,92.0,100.0,16.0,87.0,52.0,95.0,98.0
