"행정구역코드","state.han.","city.han.","city2.han.","위도","경도","발표시간","풍향","풍속","기온","습도","강수량"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 17:00:00","남서","4.7","0.2","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 18:00:00","남서","5.2","-0.8","37","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 19:00:00","남서","4.3","-1.9","38","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 20:00:00","남서","3.6","-2.8","38","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 21:00:00","남서","1","-4.1","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 22:00:00","남서","2.6","-4.8","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-07 23:00:00","남서","4.3","-5.3","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 00:00:00","남서","4.3","-6.1","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 01:00:00","남","1.9","-6.8","46","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 02:00:00","남","2.6","-7.4","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 03:00:00","남","1.2","-7.9","55","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 04:00:00","남동","0.8","-8.4","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 05:00:00","동","0.2","-8.9","64","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 06:00:00","북동","0.3","-9.3","67","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 07:00:00","남서","0.5","-9.1","67","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 08:00:00","남서","0.8","-8.5","61","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 09:00:00","남","1","-7.2","50","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 10:00:00","남","1.4","-5.4","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 11:00:00","남","1.8","-3.1","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 13:00:00","남","3.5","0.3","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 14:00:00","남서","3.5","1.3","31","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 15:00:00","남서","4.5","0","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 16:00:00","남","3.8","0.5","31","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 17:00:00","남","2.9","-0.7","30","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 18:00:00","남서","0.5","-2.3","39","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 19:00:00","남서","0.2","-2.8","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 20:00:00","북동","0.6","-3.4","48","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 21:00:00","북동","0.6","-3.9","54","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 22:00:00","북","0.1","-4.1","59","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-08 23:00:00","동","0","-3.8","53","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 00:00:00","동","0.4","-4.4","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 01:00:00","북동","1.3","-4.7","56","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 02:00:00","남서","2","-4.6","54","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 03:00:00","남","3.6","-3.9","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 04:00:00","남서","3.9","-4.3","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 05:00:00","남서","3.9","-4.6","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 06:00:00","남서","3.8","-5.3","43","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 07:00:00","남서","5.6","-6.1","46","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 08:00:00","남","3.8","-6.5","49","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 09:00:00","남","3.8","-5.5","45","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 10:00:00","남","4","-4.3","36","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 11:00:00","남","4.2","-2.8","30","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 12:00:00","남","4","-1.3","28","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 13:00:00","남","5","-0.5","22","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 14:00:00","북동","4.1","-0.4","22","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 15:00:00","동","2.2","-0.7","22","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 16:00:00","남서","2.1","-1","26","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 17:00:00","남서","3.5","-2","29","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 18:00:00","남서","2.8","-3.1","31","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 19:00:00","북","0.5","-4.5","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 20:00:00","북동","1","-5.7","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 21:00:00","북동","0.8","-6.8","53","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 22:00:00","북","0.9","-7.6","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-09 23:00:00","북동","1.3","-8.2","62","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 00:00:00","북동","0.5","-9","65","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 01:00:00","북동","1","-9","66","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 02:00:00","북동","0.6","-9.7","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 03:00:00","북","0.2","-10.3","72","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 04:00:00","북동","0.5","-10.7","72","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 05:00:00","북동","0.5","-11.3","73","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 06:00:00","북동","0.6","-11.3","75","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 07:00:00","동","0.6","-11","74","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 08:00:00","북","0.2","-9.7","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 09:00:00","남","0.3","-7","58","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 10:00:00","동","0.5","-4.7","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 11:00:00","남서","1.1","-2.8","40","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 12:00:00","남","1.8","-1.2","37","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 13:00:00","남","2","1.3","37","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 14:00:00","남서","1.3","1.2","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 15:00:00","남서","2.5","1.4","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 16:00:00","남서","2.6","0.9","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 17:00:00","남","3.1","0.2","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 18:00:00","남","2.9","-0.3","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 19:00:00","남","2.1","-0.6","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 20:00:00","남","2.7","-1.2","33","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 21:00:00","남","3.2","-1.8","36","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 22:00:00","남","3.1","-2.1","38","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-10 23:00:00","남","3.1","-2.4","37","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 00:00:00","남서","2.8","-2.9","36","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 01:00:00","남","2.9","-3","35","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 02:00:00","남서","3.5","-3.9","46","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 03:00:00","남서","2.3","-4.3","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 04:00:00","남","3.3","-5.4","42","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 05:00:00","남서","1.9","-6","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 06:00:00","남서","2","-7.2","53","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 07:00:00","북동","0.6","-8.1","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 08:00:00","남","3.5","-7","53","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 09:00:00","남서","3.7","-5.3","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 10:00:00","남서","3.8","-4.3","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 11:00:00","남","4.3","-2.4","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 12:00:00","남서","4.5","-1","28","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 13:00:00","남","5.2","0.3","24","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 14:00:00","남서","5.4","1","24","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 15:00:00","남서","5","1.1","25","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 16:00:00","남","2.9","0.5","24","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 17:00:00","남","3.3","-0.8","28","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 18:00:00","서","0.6","-2.9","43","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 19:00:00","북동","0.8","-3.7","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 20:00:00","북동","1.1","-4.9","50","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 21:00:00","북동","0.9","-5.9","56","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 22:00:00","동","0.5","-6.9","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-11 23:00:00","북동","0.6","-7.7","64","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 00:00:00","북동","0.6","-8.4","66","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 01:00:00","북동","0.5","-8.8","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 02:00:00","북동","0.8","-9.1","70","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 03:00:00","북동","1.1","-9.4","73","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 04:00:00","북동","0.2","-9.8","74","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 05:00:00","북동","0.3","-10.2","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 06:00:00","남","0.5","-10.1","78","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 07:00:00","북","0.5","-8.6","73","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 08:00:00","북동","0.2","-7.4","71","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 09:00:00","남","2.2","-4.6","66","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 10:00:00","남","1.7","-2.4","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 11:00:00","남","3","-0.6","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 12:00:00","남서","3.3","0.3","46","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 13:00:00","남","4.4","1.8","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 14:00:00","남","4.1","1.8","40","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 15:00:00","남","4.3","2.3","38","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 16:00:00","남서","4.1","2","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 17:00:00","남서","3.6","0.6","36","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 18:00:00","남서","1.2","-1.9","49","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 19:00:00","북","0.5","-2.4","55","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 20:00:00","북동","0.9","-2.9","56","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 21:00:00","북동","0.7","-3.4","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 22:00:00","북동","0.8","-3.6","61","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-12 23:00:00","북동","0.6","-4","64","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 00:00:00","북동","0.3","-4.8","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 01:00:00","북동","0.8","-5.8","71","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 02:00:00","북","0.3","-6.2","73","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 03:00:00","북동","0.4","-7","75","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 04:00:00","북동","0.5","-7.7","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 05:00:00","북동","0.7","-8.3","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 06:00:00","북동","1.1","-9","77","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 07:00:00","북","0.3","-9.3","77","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 08:00:00","동","0.3","-8.2","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 09:00:00","남","0.3","-5.5","63","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 10:00:00","남","3.9","-1.6","40","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 11:00:00","남","4.8","-0.2","36","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 12:00:00","남","3.3","1","35","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 13:00:00","남서","4","1.9","29","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 14:00:00","남","4.7","2.6","27","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 15:00:00","남","4.4","2.1","27","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 16:00:00","남서","4.8","1.4","28","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 17:00:00","남서","3.9","0.1","28","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 18:00:00","남서","1.6","-1.4","34","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 19:00:00","북동","0.6","-3.1","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 20:00:00","북동","1","-4.5","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 21:00:00","북동","1","-5.6","56","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 22:00:00","북동","1.6","-5.6","56","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-13 23:00:00","남서","0.4","-6","61","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 00:00:00","동","0.9","-5.8","62","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 01:00:00","남동","0.1","-6.4","65","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 02:00:00","동","0.3","-7.1","69","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 03:00:00","남서","0","-7.4","74","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 04:00:00","북동","0.8","-7.4","75","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 05:00:00","북동","0.2","-7.5","75","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 06:00:00","남","0.1","-7.9","77","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 07:00:00","남서","0.2","-7.7","80","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 08:00:00","남","0.3","-6.8","77","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 09:00:00","남","0.9","-4.2","67","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 10:00:00","남","0.5","-0.1","59","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 11:00:00","서","1.4","2.5","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 12:00:00","남서","3","2.3","45","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 13:00:00","남서","3.5","3.3","41","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 14:00:00","남서","3.7","3.1","46","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 15:00:00","남서","3.7","4.4","43","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 16:00:00","남","3.6","2.9","48","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 17:00:00","남서","2.5","1.9","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 18:00:00","북동","1.5","-0.3","63","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 19:00:00","북동","1.1","-1.9","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 20:00:00","북동","1.5","-2.5","73","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 21:00:00","북동","1.3","-2.9","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 22:00:00","북동","1.4","-2.5","78","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-14 23:00:00","동","0.8","-1.4","78","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 00:00:00","북동","1.1","-1.5","80","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 01:00:00","북동","1","-0.7","79","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 02:00:00","북동","1.2","-0.5","79","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 03:00:00","남","0.5","-0.1","79","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 04:00:00","남","2","-0.6","79","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 05:00:00","남","0.3","-1.1","81","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 06:00:00","남","0.5","-1.5","83","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 07:00:00","남서","1.1","-1.6","85","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 08:00:00","남서","0.8","-0.8","80","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 09:00:00","남","2.6","0.8","73","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 10:00:00","남서","4.7","2.3","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 11:00:00","남서","7.5","2.8","31","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 12:00:00","남서","5.9","2.9","46","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 13:00:00","남서","4.8","3.4","45","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 14:00:00","남서","7.7","2.9","50","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 15:00:00","남서","6.3","2.6","53","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 16:00:00","남서","6.1","0.8","62","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 17:00:00","남서","5.4","0.3","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 18:00:00","남","5.7","-0.3","75","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 19:00:00","남서","5.3","-0.6","82","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 20:00:00","남서","5.5","-0.8","85","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 21:00:00","남","4.5","-0.8","81","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 22:00:00","남서","5.4","-0.9","80","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-15 23:00:00","남서","6.9","-1.8","78","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 00:00:00","남서","5.5","-2","72","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 01:00:00","남서","4.9","-2.6","72","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 02:00:00","남서","4.5","-2.9","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 03:00:00","남","4","-3.5","82","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 04:00:00","남서","2.6","-4","84","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 05:00:00","남","2","-4.3","81","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 06:00:00","남","1.6","-4.8","69","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 07:00:00","남","2.4","-4.9","71","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 08:00:00","남서","4.1","-5","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 09:00:00","남","2.9","-4.5","75","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 10:00:00","남","2.4","-3.8","67","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 11:00:00","남서","3.5","-2","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 12:00:00","남서","4.4","-0.6","51","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 13:00:00","남서","4.4","0.3","45","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 14:00:00","남","4.6","0.8","44","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 15:00:00","남","5.1","0.7","45","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 16:00:00","남서","4.2","0.3","43","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 17:00:00","남서","3.7","-1","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 18:00:00","남서","2.4","-1.9","52","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 19:00:00","남서","2.8","-2.7","60","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 20:00:00","남서","2.8","-3.7","61","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 21:00:00","남서","2.9","-3.8","62","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 22:00:00","북동","1","-5.7","70","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-16 23:00:00","북동","0.9","-6.6","77","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 00:00:00","북동","0.4","-7.4","80","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 01:00:00","북동","0.5","-7.5","82","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 02:00:00","북동","0.5","-7.7","83","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 03:00:00","서","0.5","-6.7","82","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 04:00:00","남","2.3","-5.8","76","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 05:00:00","남서","3.6","-6.1","77","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 06:00:00","남","1.9","-6.5","79","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 07:00:00","남","2.2","-7","81","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 08:00:00","남","2.8","-6.5","80","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 09:00:00","남","3","-5.3","68","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 10:00:00","남서","4.8","-3.5","57","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 11:00:00","남서","4.6","-1.7","47","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 12:00:00","남","4.2","0","43","0"
4725031000,"경상북도","상주시","중동면",36.423422,128.273756,"2019-02-17 13:00:00","남서","4.4","0.7","42","0"
