행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,풍향,풍속,기온,습도,강수량
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 00:00:00,남동,0.5,8.8,80,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 01:00:00,동,0.5,8.1,72,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 02:00:00,북서,0.4,7.9,71,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 03:00:00,북동,0.2,7,74,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 04:00:00,북,0.6,6.6,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 05:00:00,북,0.5,6.5,77,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 06:00:00,북서,0.4,7,80,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 07:00:00,북,0.1,7.4,82,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 08:00:00,남동,0.6,10.8,65,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 09:00:00,남동,0.9,13.4,54,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 10:00:00,남동,1.4,14.6,42,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 11:00:00,남동,2.1,18,27,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 12:00:00,남동,2.3,17.6,26,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 13:00:00,남,3.2,17.8,21,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 14:00:00,남동,2.7,18.3,20,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 15:00:00,남동,2.7,19.1,23,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 16:00:00,남동,3.1,17.2,28,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 17:00:00,남동,2.5,15.3,35,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 18:00:00,남동,2.4,14.6,36,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 19:00:00,남동,2.2,13.2,49,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 20:00:00,남,1.5,12.5,59,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 21:00:00,남동,1.3,11.4,68,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 22:00:00,남동,0.6,10.6,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-01 23:00:00,남동,0.7,9.9,78,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 00:00:00,남동,0.5,10,79,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 01:00:00,북서,0.4,8.6,86,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 02:00:00,북동,0.4,8.1,90,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 03:00:00,북,0.1,8,93,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 04:00:00,북동,0.1,7.8,95,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 05:00:00,북동,0.2,7.4,95,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 06:00:00,북,0.1,8,96,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 07:00:00,남동,0.5,9.4,96,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 08:00:00,남,0.5,10.4,86,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 09:00:00,동,0.9,12.4,67,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 10:00:00,남동,1.3,15.7,51,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 11:00:00,동,2.2,16.8,39,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 12:00:00,남동,3,18,26,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 13:00:00,남동,2.2,18.2,31,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 14:00:00,남동,2.5,18.9,30,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 15:00:00,남동,2.4,19,25,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 16:00:00,남동,2.4,18.4,24,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 17:00:00,남동,1.7,17.4,33,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 18:00:00,남동,1.7,15.9,36,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 19:00:00,남동,1,14.6,38,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 20:00:00,동,0.6,12,48,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 21:00:00,남동,0.7,12.3,49,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 22:00:00,남동,0.6,11.3,60,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-02 23:00:00,동,0.6,10.6,60,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 00:00:00,동,0.4,10,59,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 01:00:00,북,0.4,9.6,60,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 02:00:00,동,0.5,9.1,64,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 03:00:00,북,0.4,8.6,67,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 04:00:00,북동,0.5,8.3,67,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 05:00:00,동,0.1,8.4,70,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 06:00:00,동,1.1,8.4,69,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 07:00:00,남,1.7,9.7,74,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 08:00:00,남,1.5,11.9,68,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 09:00:00,남,1,13.8,51,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 10:00:00,남,1.6,16.3,39,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 11:00:00,남동,1.7,18.3,34,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 12:00:00,남,3.9,18.3,25,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 13:00:00,남,2,19.6,27,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 14:00:00,남,2.5,19.8,23,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 15:00:00,남,2.2,20.2,23,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 16:00:00,남동,1.5,20.2,26,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 17:00:00,남동,1.6,18.4,25,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 18:00:00,남동,1.4,16.9,30,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 19:00:00,남동,1.6,14.9,37,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 20:00:00,동,0.5,12.6,42,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 21:00:00,남동,0.7,12.1,42,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 22:00:00,남동,1,12.3,44,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-03 23:00:00,남,0.9,11.9,45,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 00:00:00,남동,0.9,11.3,48,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 01:00:00,동,0.9,10.5,43,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 02:00:00,동,1.1,11.1,36,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 03:00:00,동,1.9,11.6,42,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 04:00:00,동,1.6,11.3,43,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 05:00:00,동,2.1,11,51,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 06:00:00,동,2,11.2,48,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 07:00:00,동,1.5,11.9,48,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 08:00:00,동,1.9,14.4,41,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 09:00:00,남동,1.9,16.8,31,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 10:00:00,남,2.4,18.7,27,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 11:00:00,남,2.2,21.1,27,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 12:00:00,남,2,23.2,30,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 13:00:00,남서,2.5,24.1,33,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 14:00:00,남,2.9,24.3,32,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 15:00:00,남,3.2,23.8,32,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 16:00:00,남,2.9,23.1,31,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 17:00:00,남,2.7,21.8,33,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 18:00:00,남,2.1,20.4,36,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 19:00:00,남동,1,19,40,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 20:00:00,남서,1.3,17.8,43,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 21:00:00,남,0.9,17.2,44,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 22:00:00,남,1.5,16.1,44,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-04 23:00:00,남동,0.6,14.8,41,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 00:00:00,동,0.3,13.6,45,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 01:00:00,동,0.6,13,48,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 02:00:00,동,0.3,13.2,43,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 03:00:00,남동,1,13.4,41,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 04:00:00,동,0.7,12.7,41,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 05:00:00,동,1.7,13.7,43,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 06:00:00,동,1.9,13.4,50,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 07:00:00,동,2,14,53,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 08:00:00,남동,1.3,16.7,42,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 09:00:00,남,2,18.6,32,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 10:00:00,남,1.4,20.7,28,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 11:00:00,남동,2.1,21.5,32,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 12:00:00,남,1.9,22.5,35,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 13:00:00,남,1.8,23.2,34,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 14:00:00,남동,1.6,23.4,34,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 15:00:00,남동,2.1,24.4,33,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 16:00:00,남동,2.2,24.3,38,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 17:00:00,남,1.9,22.9,39,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 18:00:00,남동,1.3,20.7,48,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 19:00:00,남동,1.5,18.8,55,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 20:00:00,서,1.7,17.6,59,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 21:00:00,남동,0.6,15.9,66,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 22:00:00,북동,0.7,14.8,70,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-05 23:00:00,북동,0.5,14.5,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 00:00:00,북동,0.8,14.3,74,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 01:00:00,동,0.9,14.8,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 02:00:00,동,1.3,14.5,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 03:00:00,동,2.9,15.3,69,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 04:00:00,동,2.6,14.6,72,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 05:00:00,동,3,14.4,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 06:00:00,동,3.1,14.6,72,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 07:00:00,동,1.1,14.9,73,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 08:00:00,동,1.3,17.8,65,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 09:00:00,남동,1.2,19.5,56,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 10:00:00,남,2.2,21.6,55,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 11:00:00,남동,1.3,22.8,53,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 12:00:00,서,2,24.1,46,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 13:00:00,북서,2.2,23.2,47,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 14:00:00,남서,1.6,24.9,41,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 15:00:00,남동,2.5,23.7,45,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 16:00:00,남동,2.1,24.2,46,0
1144071000,서울특별시,마포구,연남동,37.561694,126.924067,2022-05-06 17:00:00,남동,1.8,22.9,50,0
